"id"	"label"	"ontology"	"uri"	"description"
"urn:miriam:icd:Z76.5"	"Malingerer [conscious simulation]"	"ICD-10"	"http://identifiers.org/icd/Z765"	
"urn:miriam:icd:Z76.8"	"Persons encountering health services in other specified circumstances"	"ICD-10"	"http://identifiers.org/icd/Z768"	
"urn:miriam:icd:Z76.9"	"Person encountering health services in unspecified circumstances"	"ICD-10"	"http://identifiers.org/icd/Z769"	
"urn:miriam:icd:Z80"	"Family history of malignant neoplasm"	"ICD-10"	"http://identifiers.org/icd/Z80"	
"urn:miriam:icd:Z80.0"	"Family history of malignant neoplasm of digestive organs"	"ICD-10"	"http://identifiers.org/icd/Z800"	
"urn:miriam:icd:Z80.1"	"Family history of malignant neoplasm of trachea, bronchus and lung"	"ICD-10"	"http://identifiers.org/icd/Z801"	
"urn:miriam:icd:Z80.2"	"Family history of malignant neoplasm of other respiratory and intrathoracic organs"	"ICD-10"	"http://identifiers.org/icd/Z802"	
"urn:miriam:icd:Z80.3"	"Family history of malignant neoplasm of breast"	"ICD-10"	"http://identifiers.org/icd/Z803"	
"urn:miriam:icd:Z80.4"	"Family history of malignant neoplasm of genital organs"	"ICD-10"	"http://identifiers.org/icd/Z804"	
"urn:miriam:icd:Z80.5"	"Family history of malignant neoplasm of urinary tract"	"ICD-10"	"http://identifiers.org/icd/Z805"	
"urn:miriam:icd:Z80.6"	"Family history of leukaemia"	"ICD-10"	"http://identifiers.org/icd/Z806"	
"urn:miriam:icd:Z80.7"	"Family history of other malignant neoplasms of lymphoid, haematopoietic and related tissues"	"ICD-10"	"http://identifiers.org/icd/Z807"	
"urn:miriam:icd:Z80.8"	"Family history of malignant neoplasm of other organs or systems"	"ICD-10"	"http://identifiers.org/icd/Z808"	
"urn:miriam:icd:Z80.9"	"Family history of malignant neoplasm, unspecified"	"ICD-10"	"http://identifiers.org/icd/Z809"	
"urn:miriam:icd:Z81"	"Family history of mental and behavioural disorders"	"ICD-10"	"http://identifiers.org/icd/Z81"	
"urn:miriam:icd:Z81.0"	"Family history of mental retardation"	"ICD-10"	"http://identifiers.org/icd/Z810"	
"urn:miriam:icd:Z81.1"	"Family history of alcohol abuse"	"ICD-10"	"http://identifiers.org/icd/Z811"	
"urn:miriam:icd:Z81.2"	"Family history of tobacco abuse"	"ICD-10"	"http://identifiers.org/icd/Z812"	
"urn:miriam:icd:Z81.3"	"Family history of other psychoactive substance abuse"	"ICD-10"	"http://identifiers.org/icd/Z813"	
"urn:miriam:icd:Z81.4"	"Family history of other substance abuse"	"ICD-10"	"http://identifiers.org/icd/Z814"	
"urn:miriam:icd:Z81.8"	"Family history of other mental and behavioural disorders"	"ICD-10"	"http://identifiers.org/icd/Z818"	
"urn:miriam:icd:Z82"	"Family history of certain disabilities and chronic diseases leading to disablement"	"ICD-10"	"http://identifiers.org/icd/Z82"	
"urn:miriam:icd:Z82.0"	"Family history of epilepsy and other diseases of the nervous system"	"ICD-10"	"http://identifiers.org/icd/Z820"	
"urn:miriam:icd:Z82.1"	"Family history of blindness and visual loss"	"ICD-10"	"http://identifiers.org/icd/Z821"	
"urn:miriam:icd:Z82.2"	"Family history of deafness and hearing loss"	"ICD-10"	"http://identifiers.org/icd/Z822"	
"urn:miriam:icd:Z82.3"	"Family history of stroke"	"ICD-10"	"http://identifiers.org/icd/Z823"	
"urn:miriam:icd:Z82.4"	"Family history of ischaemic heart disease and other diseases of the circulatory system"	"ICD-10"	"http://identifiers.org/icd/Z824"	
"urn:miriam:icd:Z82.5"	"Family history of asthma and other chronic lower respiratory diseases"	"ICD-10"	"http://identifiers.org/icd/Z825"	
"urn:miriam:icd:Z82.6"	"Family history of arthritis and other diseases of the musculoskeletal system and connective tissue"	"ICD-10"	"http://identifiers.org/icd/Z826"	
"urn:miriam:icd:Z82.7"	"Family history of congenital malformations, deformations and chromosomal abnormalities"	"ICD-10"	"http://identifiers.org/icd/Z827"	
"urn:miriam:icd:Z82.8"	"Family history of other disabilities and chronic diseases leading to disablement, not elsewhere classified"	"ICD-10"	"http://identifiers.org/icd/Z828"	
"urn:miriam:icd:Z83"	"Family history of other specific disorders"	"ICD-10"	"http://identifiers.org/icd/Z83"	
"urn:miriam:icd:Z83.0"	"Family history of human immunodeficiency virus [HIV] disease"	"ICD-10"	"http://identifiers.org/icd/Z830"	
"urn:miriam:icd:Z83.1"	"Family history of other infectious and parasitic diseases"	"ICD-10"	"http://identifiers.org/icd/Z831"	
"urn:miriam:icd:Z83.2"	"Family history of diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"ICD-10"	"http://identifiers.org/icd/Z832"	
"urn:miriam:icd:Z83.3"	"Family history of diabetes mellitus"	"ICD-10"	"http://identifiers.org/icd/Z833"	
"urn:miriam:icd:Z83.4"	"Family history of other endocrine, nutritional and metabolic diseases"	"ICD-10"	"http://identifiers.org/icd/Z834"	
"urn:miriam:icd:Z83.5"	"Family history of eye and ear disorders"	"ICD-10"	"http://identifiers.org/icd/Z835"	
"urn:miriam:icd:Z83.6"	"Family history of diseases of the respiratory system"	"ICD-10"	"http://identifiers.org/icd/Z836"	
"urn:miriam:icd:Z83.7"	"Family history of diseases of the digestive system"	"ICD-10"	"http://identifiers.org/icd/Z837"	
"urn:miriam:icd:Z84"	"Family history of other conditions"	"ICD-10"	"http://identifiers.org/icd/Z84"	
"urn:miriam:icd:Z84.0"	"Family history of diseases of the skin and subcutaneous tissue"	"ICD-10"	"http://identifiers.org/icd/Z840"	
"urn:miriam:icd:Z84.1"	"Family history of disorders of kidney and ureter"	"ICD-10"	"http://identifiers.org/icd/Z841"	
"urn:miriam:icd:Z84.2"	"Family history of other diseases of the genitourinary system"	"ICD-10"	"http://identifiers.org/icd/Z842"	
"urn:miriam:icd:Z84.3"	"Family history of consanguinity"	"ICD-10"	"http://identifiers.org/icd/Z843"	
"urn:miriam:icd:Z84.8"	"Family history of other specified conditions"	"ICD-10"	"http://identifiers.org/icd/Z848"	
"urn:miriam:icd:Z85"	"Personal history of malignant neoplasm"	"ICD-10"	"http://identifiers.org/icd/Z85"	
"urn:miriam:icd:Z85.0"	"Personal history of malignant neoplasm of digestive organs"	"ICD-10"	"http://identifiers.org/icd/Z850"	
"urn:miriam:icd:Z85.1"	"Personal history of malignant neoplasm of trachea, bronchus and lung"	"ICD-10"	"http://identifiers.org/icd/Z851"	
"urn:miriam:icd:Z85.2"	"Personal history of malignant neoplasm of other respiratory and intrathoracic organs"	"ICD-10"	"http://identifiers.org/icd/Z852"	
"urn:miriam:icd:Z85.3"	"Personal history of malignant neoplasm of breast"	"ICD-10"	"http://identifiers.org/icd/Z853"	
"urn:miriam:icd:Z85.4"	"Personal history of malignant neoplasm of genital organs"	"ICD-10"	"http://identifiers.org/icd/Z854"	
"urn:miriam:icd:Z85.5"	"Personal history of malignant neoplasm of urinary tract"	"ICD-10"	"http://identifiers.org/icd/Z855"	
"urn:miriam:icd:Z85.6"	"Personal history of leukaemia"	"ICD-10"	"http://identifiers.org/icd/Z856"	
"urn:miriam:icd:Z85.7"	"Personal history of other malignant neoplasms of lymphoid, haematopoietic and related tissues"	"ICD-10"	"http://identifiers.org/icd/Z857"	
"urn:miriam:icd:Z85.8"	"Personal history of malignant neoplasms of other organs and systems"	"ICD-10"	"http://identifiers.org/icd/Z858"	
"urn:miriam:icd:Z85.9"	"Personal history of malignant neoplasm, unspecified"	"ICD-10"	"http://identifiers.org/icd/Z859"	
"urn:miriam:icd:Z86"	"Personal history of certain other diseases"	"ICD-10"	"http://identifiers.org/icd/Z86"	
"urn:miriam:icd:Z86.0"	"Personal history of other neoplasms"	"ICD-10"	"http://identifiers.org/icd/Z860"	
"urn:miriam:icd:Z86.1"	"Personal history of infectious and parasitic diseases"	"ICD-10"	"http://identifiers.org/icd/Z861"	
"urn:miriam:icd:Z86.2"	"Personal history of diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"ICD-10"	"http://identifiers.org/icd/Z862"	
"urn:miriam:icd:Z86.3"	"Personal history of endocrine, nutritional and metabolic diseases"	"ICD-10"	"http://identifiers.org/icd/Z863"	
"urn:miriam:icd:Z86.4"	"Personal history of psychoactive substance abuse"	"ICD-10"	"http://identifiers.org/icd/Z864"	
"urn:miriam:icd:Z86.5"	"Personal history of other mental and behavioural disorders"	"ICD-10"	"http://identifiers.org/icd/Z865"	
"urn:miriam:icd:Z86.6"	"Personal history of diseases of the nervous system and sense organs"	"ICD-10"	"http://identifiers.org/icd/Z866"	
"urn:miriam:icd:Z86.7"	"Personal history of diseases of the circulatory system"	"ICD-10"	"http://identifiers.org/icd/Z867"	
"urn:miriam:icd:Z87"	"Personal history of other diseases and conditions"	"ICD-10"	"http://identifiers.org/icd/Z87"	
"urn:miriam:icd:Z87.0"	"Personal history of diseases of the respiratory system"	"ICD-10"	"http://identifiers.org/icd/Z870"	
"urn:miriam:icd:Z87.1"	"Personal history of diseases of the digestive system"	"ICD-10"	"http://identifiers.org/icd/Z871"	
"urn:miriam:icd:Z87.2"	"Personal history of diseases of the skin and subcutaneous tissue"	"ICD-10"	"http://identifiers.org/icd/Z872"	
"urn:miriam:icd:Z87.3"	"Personal history of diseases of the musculoskeletal system and connective tissue"	"ICD-10"	"http://identifiers.org/icd/Z873"	
"urn:miriam:icd:Z87.4"	"Personal history of diseases of the genitourinary system"	"ICD-10"	"http://identifiers.org/icd/Z874"	
"urn:miriam:icd:Z87.5"	"Personal history of complications of pregnancy, childbirth and the puerperium"	"ICD-10"	"http://identifiers.org/icd/Z875"	
"urn:miriam:icd:Z87.6"	"Personal history of certain conditions arising in the perinatal period"	"ICD-10"	"http://identifiers.org/icd/Z876"	
"urn:miriam:icd:Z87.7"	"Personal history of congenital malformations, deformations and chromosomal abnormalities"	"ICD-10"	"http://identifiers.org/icd/Z877"	
"urn:miriam:icd:Z87.8"	"Personal history of other specified conditions"	"ICD-10"	"http://identifiers.org/icd/Z878"	
"urn:miriam:icd:Z88"	"Personal history of allergy to drugs, medicaments and biological substances"	"ICD-10"	"http://identifiers.org/icd/Z88"	
"urn:miriam:icd:Z88.0"	"Personal history of allergy to penicillin"	"ICD-10"	"http://identifiers.org/icd/Z880"	
"urn:miriam:icd:Z88.1"	"Personal history of allergy to other antibiotic agents"	"ICD-10"	"http://identifiers.org/icd/Z881"	
"urn:miriam:icd:Z88.2"	"Personal history of allergy to sulfonamides"	"ICD-10"	"http://identifiers.org/icd/Z882"	
"urn:miriam:icd:Z88.3"	"Personal history of allergy to other anti-infective agents"	"ICD-10"	"http://identifiers.org/icd/Z883"	
"urn:miriam:icd:Z88.4"	"Personal history of allergy to anaesthetic agent"	"ICD-10"	"http://identifiers.org/icd/Z884"	
"urn:miriam:icd:Z88.5"	"Personal history of allergy to narcotic agent"	"ICD-10"	"http://identifiers.org/icd/Z885"	
"urn:miriam:icd:Z88.6"	"Personal history of allergy to analgesic agent"	"ICD-10"	"http://identifiers.org/icd/Z886"	
"urn:miriam:icd:Z88.7"	"Personal history of allergy to serum and vaccine"	"ICD-10"	"http://identifiers.org/icd/Z887"	
"urn:miriam:icd:Z88.8"	"Personal history of allergy to other drugs, medicaments and biological substances"	"ICD-10"	"http://identifiers.org/icd/Z888"	
"urn:miriam:icd:Z88.9"	"Personal history of allergy to unspecified drugs, medicaments and biological substances"	"ICD-10"	"http://identifiers.org/icd/Z889"	
"urn:miriam:icd:Z89"	"Acquired absence of limb"	"ICD-10"	"http://identifiers.org/icd/Z89"	
"urn:miriam:icd:Z89.0"	"Acquired absence of finger(s) [including thumb], unilateral"	"ICD-10"	"http://identifiers.org/icd/Z890"	
"urn:miriam:icd:Z89.1"	"Acquired absence of hand and wrist"	"ICD-10"	"http://identifiers.org/icd/Z891"	
"urn:miriam:icd:Z89.2"	"Acquired absence of upper limb above wrist"	"ICD-10"	"http://identifiers.org/icd/Z892"	
"urn:miriam:icd:Z89.3"	"Acquired absence of both upper limbs [any level]"	"ICD-10"	"http://identifiers.org/icd/Z893"	
"urn:miriam:icd:Z89.4"	"Acquired absence of foot and ankle"	"ICD-10"	"http://identifiers.org/icd/Z894"	
"urn:miriam:icd:Z89.5"	"Acquired absence of leg at or below knee"	"ICD-10"	"http://identifiers.org/icd/Z895"	
"urn:miriam:icd:Z89.6"	"Acquired absence of leg above knee"	"ICD-10"	"http://identifiers.org/icd/Z896"	
"urn:miriam:icd:Z89.7"	"Acquired absence of both lower limbs [any level, except toes alone]"	"ICD-10"	"http://identifiers.org/icd/Z897"	
"urn:miriam:icd:Z89.8"	"Acquired absence of upper and lower limbs [any level]"	"ICD-10"	"http://identifiers.org/icd/Z898"	
"urn:miriam:icd:Z89.9"	"Acquired absence of limb, unspecified"	"ICD-10"	"http://identifiers.org/icd/Z899"	
"urn:miriam:icd:Z90"	"Acquired absence of organs, not elsewhere classified"	"ICD-10"	"http://identifiers.org/icd/Z90"	
"urn:miriam:icd:Z90.0"	"Acquired absence of part of head and neck"	"ICD-10"	"http://identifiers.org/icd/Z900"	
"urn:miriam:icd:Z90.1"	"Acquired absence of breast(s)"	"ICD-10"	"http://identifiers.org/icd/Z901"	
"urn:miriam:icd:Z90.2"	"Acquired absence of lung [part of]"	"ICD-10"	"http://identifiers.org/icd/Z902"	
"urn:miriam:icd:Z90.3"	"Acquired absence of part of stomach"	"ICD-10"	"http://identifiers.org/icd/Z903"	
"urn:miriam:icd:Z90.4"	"Acquired absence of other parts of digestive tract"	"ICD-10"	"http://identifiers.org/icd/Z904"	
"urn:miriam:icd:Z90.5"	"Acquired absence of kidney"	"ICD-10"	"http://identifiers.org/icd/Z905"	
"urn:miriam:icd:Z90.6"	"Acquired absence of other organs of urinary tract"	"ICD-10"	"http://identifiers.org/icd/Z906"	
"urn:miriam:icd:Z90.7"	"Acquired absence of genital organ(s)"	"ICD-10"	"http://identifiers.org/icd/Z907"	
"urn:miriam:icd:Z90.8"	"Acquired absence of other organs"	"ICD-10"	"http://identifiers.org/icd/Z908"	
"urn:miriam:icd:Z91"	"Personal history of risk-factors, not elsewhere classified"	"ICD-10"	"http://identifiers.org/icd/Z91"	
"urn:miriam:icd:Z91.0"	"Personal history of allergy, other than to drugs and biological substances"	"ICD-10"	"http://identifiers.org/icd/Z910"	
"urn:miriam:icd:Z91.1"	"Personal history of noncompliance with medical treatment and regimen"	"ICD-10"	"http://identifiers.org/icd/Z911"	
"urn:miriam:icd:Z91.2"	"Personal history of poor personal hygiene"	"ICD-10"	"http://identifiers.org/icd/Z912"	
"urn:miriam:icd:Z91.3"	"Personal history of unhealthy sleep-wake schedule"	"ICD-10"	"http://identifiers.org/icd/Z913"	
"urn:miriam:icd:Z91.4"	"Personal history of psychological trauma, not elsewhere classified"	"ICD-10"	"http://identifiers.org/icd/Z914"	
"urn:miriam:icd:Z91.5"	"Personal history of self-harm"	"ICD-10"	"http://identifiers.org/icd/Z915"	
"urn:miriam:icd:Z91.6"	"Personal history of other physical trauma"	"ICD-10"	"http://identifiers.org/icd/Z916"	
"urn:miriam:icd:Z91.8"	"Personal history of other specified risk-factors, not elsewhere classified"	"ICD-10"	"http://identifiers.org/icd/Z918"	
"urn:miriam:icd:Z92"	"Personal history of medical treatment"	"ICD-10"	"http://identifiers.org/icd/Z92"	
"urn:miriam:icd:Z92.0"	"Personal history of contraception"	"ICD-10"	"http://identifiers.org/icd/Z920"	
"urn:miriam:icd:Z92.1"	"Personal history of long-term (current) use of anticoagulants"	"ICD-10"	"http://identifiers.org/icd/Z921"	
"urn:miriam:icd:Z92.2"	"Personal history of long-term (current) use of other medicaments"	"ICD-10"	"http://identifiers.org/icd/Z922"	
"urn:miriam:icd:Z92.3"	"Personal history of irradiation"	"ICD-10"	"http://identifiers.org/icd/Z923"	
"urn:miriam:icd:Z92.4"	"Personal history of major surgery, not elsewhere classified"	"ICD-10"	"http://identifiers.org/icd/Z924"	
"urn:miriam:icd:Z92.5"	"Personal history of rehabilitation measures"	"ICD-10"	"http://identifiers.org/icd/Z925"	
"urn:miriam:icd:Z92.6"	"Personal history of chemotherapy for neoplastic disease"	"ICD-10"	"http://identifiers.org/icd/Z926"	
"urn:miriam:icd:Z92.8"	"Personal history of other medical treatment"	"ICD-10"	"http://identifiers.org/icd/Z928"	
"urn:miriam:icd:Z92.9"	"Personal history of medical treatment, unspecified"	"ICD-10"	"http://identifiers.org/icd/Z929"	
"urn:miriam:icd:Z93"	"Artificial opening status"	"ICD-10"	"http://identifiers.org/icd/Z93"	
"urn:miriam:icd:Z93.0"	"Tracheostomy status"	"ICD-10"	"http://identifiers.org/icd/Z930"	
"urn:miriam:icd:Z93.1"	"Gastrostomy status"	"ICD-10"	"http://identifiers.org/icd/Z931"	
"urn:miriam:icd:Z93.2"	"Ileostomy status"	"ICD-10"	"http://identifiers.org/icd/Z932"	
"urn:miriam:icd:Z93.3"	"Colostomy status"	"ICD-10"	"http://identifiers.org/icd/Z933"	
"urn:miriam:icd:Z93.4"	"Other artificial openings of gastrointestinal tract status"	"ICD-10"	"http://identifiers.org/icd/Z934"	
"urn:miriam:icd:Z93.5"	"Cystostomy status"	"ICD-10"	"http://identifiers.org/icd/Z935"	
"urn:miriam:icd:Z93.6"	"Other artificial openings of urinary tract status"	"ICD-10"	"http://identifiers.org/icd/Z936"	
"urn:miriam:icd:Z93.8"	"Other artificial opening status"	"ICD-10"	"http://identifiers.org/icd/Z938"	
"urn:miriam:icd:Z93.9"	"Artificial opening status, unspecified"	"ICD-10"	"http://identifiers.org/icd/Z939"	
"urn:miriam:icd:Z94"	"Transplanted organ and tissue status"	"ICD-10"	"http://identifiers.org/icd/Z94"	
"urn:miriam:icd:Z94.0"	"Kidney transplant status"	"ICD-10"	"http://identifiers.org/icd/Z940"	
"urn:miriam:icd:Z94.1"	"Heart transplant status"	"ICD-10"	"http://identifiers.org/icd/Z941"	
"urn:miriam:icd:Z94.2"	"Lung transplant status"	"ICD-10"	"http://identifiers.org/icd/Z942"	
"urn:miriam:icd:Z94.3"	"Heart and lungs transplant status"	"ICD-10"	"http://identifiers.org/icd/Z943"	
"urn:miriam:icd:Z94.4"	"Liver transplant status"	"ICD-10"	"http://identifiers.org/icd/Z944"	
"urn:miriam:icd:Z94.5"	"Skin transplant status"	"ICD-10"	"http://identifiers.org/icd/Z945"	
"urn:miriam:icd:Z94.6"	"Bone transplant status"	"ICD-10"	"http://identifiers.org/icd/Z946"	
"urn:miriam:icd:Z94.7"	"Corneal transplant status"	"ICD-10"	"http://identifiers.org/icd/Z947"	
"urn:miriam:icd:Z94.8"	"Other transplanted organ and tissue status"	"ICD-10"	"http://identifiers.org/icd/Z948"	
"urn:miriam:icd:Z94.9"	"Transplanted organ and tissue status, unspecified"	"ICD-10"	"http://identifiers.org/icd/Z949"	
"urn:miriam:icd:Z95"	"Presence of cardiac and vascular implants and grafts"	"ICD-10"	"http://identifiers.org/icd/Z95"	
"urn:miriam:icd:Z95.0"	"Presence of cardiac pacemaker"	"ICD-10"	"http://identifiers.org/icd/Z950"	
"urn:miriam:icd:Z95.1"	"Presence of aortocoronary bypass graft"	"ICD-10"	"http://identifiers.org/icd/Z951"	
"urn:miriam:icd:Z95.2"	"Presence of prosthetic heart valve"	"ICD-10"	"http://identifiers.org/icd/Z952"	
"urn:miriam:icd:Z95.3"	"Presence of xenogenic heart valve"	"ICD-10"	"http://identifiers.org/icd/Z953"	
"urn:miriam:icd:Z95.4"	"Presence of other heart-valve replacement"	"ICD-10"	"http://identifiers.org/icd/Z954"	
"urn:miriam:icd:Z95.5"	"Presence of coronary angioplasty implant and graft"	"ICD-10"	"http://identifiers.org/icd/Z955"	
"urn:miriam:icd:Z95.8"	"Presence of other cardiac and vascular implants and grafts"	"ICD-10"	"http://identifiers.org/icd/Z958"	
"urn:miriam:icd:Z95.9"	"Presence of cardiac and vascular implant and graft, unspecified"	"ICD-10"	"http://identifiers.org/icd/Z959"	
"urn:miriam:icd:Z96"	"Presence of other functional implants"	"ICD-10"	"http://identifiers.org/icd/Z96"	
"urn:miriam:icd:Z96.0"	"Presence of urogenital implants"	"ICD-10"	"http://identifiers.org/icd/Z960"	
"urn:miriam:icd:Z96.1"	"Presence of intraocular lens"	"ICD-10"	"http://identifiers.org/icd/Z961"	
"urn:miriam:icd:Z96.2"	"Presence of otological and audiological implants"	"ICD-10"	"http://identifiers.org/icd/Z962"	
"urn:miriam:icd:Z96.3"	"Presence of artificial larynx"	"ICD-10"	"http://identifiers.org/icd/Z963"	
"urn:miriam:icd:Z96.4"	"Presence of endocrine implants"	"ICD-10"	"http://identifiers.org/icd/Z964"	
"urn:miriam:icd:Z96.5"	"Presence of tooth-root and mandibular implants"	"ICD-10"	"http://identifiers.org/icd/Z965"	
"urn:miriam:icd:Z96.6"	"Presence of orthopaedic joint implants"	"ICD-10"	"http://identifiers.org/icd/Z966"	
